route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_motor
OCE420859,189,OCESN031101R0200219233,"31101",1,,,intercite
OCE420859,364,OCESN031101R0400419232,"31101",1,,,intercite
OCE420859,334,OCESN031461R0300319751,"31461",1,,,intercite
OCE420859,183,OCESN031457R0200219748,"31457",1,,,intercite
OCE420859,670,OCESN031457R0300319747,"31457",1,,,intercite
OCE420859,189,OCESN031195R0200219408,"31195",1,,,intercite
OCE420859,364,OCESN031195R0300319407,"31195",1,,,intercite
OCE420859,289,OCESN031461R0200219752,"31461",1,,,intercite
OCE420859,2021,OCESN031453R0300319739,"31453",1,,,intercite
OCE420859,189,OCESN031451R0200219738,"31451",1,,,intercite
OCE420859,364,OCESN031451R0300319737,"31451",1,,,intercite
OCE420859,2022,OCESN031455R0200219744,"31455",1,,,intercite
OCE420859,2021,OCESN031455R0300319743,"31455",1,,,intercite
OCE420859,2022,OCESN031453R0200219740,"31453",1,,,intercite
OCE420859,185,OCESN031407R0400419686,"31407",1,,,intercite
OCE420859,558,OCESN031407R0600619685,"31407",1,,,intercite
OCE420859,348,OCESN031407R0500519684,"31407",1,,,intercite
OCE420859,309,OCESN031463R0300319755,"31463",1,,,intercite
OCE420859,81,OCESN031463R0200219756,"31463",1,,,intercite
OCE420859,184,OCESN031407R0300319687,"31407",1,,,intercite
OCE420859,334,OCESN031469R0300319763,"31469",1,,,intercite
OCE420859,289,OCESN031469R0200219764,"31469",1,,,intercite
OCE420859,7137,OCESN031444R0300319726,"31444",0,,,intercite
OCE420859,183,OCESN031470R0200219766,"31470",0,,,intercite
OCE420859,670,OCESN031470R0300319765,"31470",0,,,intercite
OCE420859,364,OCESN031454R0300319741,"31454",0,,,intercite
OCE420859,670,OCESN031462R0300319753,"31462",0,,,intercite
OCE420859,183,OCESN031462R0200219754,"31462",0,,,intercite
OCE420859,189,OCESN031454R0200219742,"31454",0,,,intercite
OCE420859,189,OCESN031110R0300319251,"31110",0,,,intercite
OCE420859,189,OCESN031188R0200219395,"31188",0,,,intercite
OCE420859,364,OCESN031188R0300319394,"31188",0,,,intercite
OCE420859,183,OCESN031446R0200219729,"31446",0,,,intercite
OCE420859,670,OCESN031446R0300319730,"31446",0,,,intercite
OCE420859,364,OCESN031110R0400419252,"31110",0,,,intercite
OCE420859,289,OCESN031456R0200219746,"31456",0,,,intercite
OCE420859,334,OCESN031456R0300319745,"31456",0,,,intercite
OCE420859,2021,OCESN031450R0300319735,"31450",0,,,intercite
OCE420859,7136,OCESN031448R0200219734,"31448",0,,,intercite
OCE420859,7134,OCESN031448R0300319733,"31448",0,,,intercite
OCE420859,4435,OCESN031450R0200219736,"31450",0,,,intercite
OCE420859,4185,OCESN031226R0200219457,"31226",0,,,intercite
OCE420859,4969,OCESN031316R0800819590,"31316",0,,,intercite
OCE420859,4970,OCESN031316R0900919589,"31316",0,,,intercite
OCE420859,189,OCESN031322R0300319604,"31322",0,,,intercite
OCE420859,791,OCESN031316R0600619591,"31316",0,,,intercite
OCE420859,339,OCESN031316R0700719592,"31316",0,,,intercite
OCE420859,364,OCESN031322R0400419603,"31322",0,,,intercite
OCE420859,4184,OCESN031226R0300319456,"31226",0,,,intercite
OCE420859,2247,OCESN031228R0500519458,"31228",0,,,intercite
OCE420859,4787,OCESN031228R0300319459,"31228",0,,,intercite
OCE420859,6,OCESN031484R0200219790,"31484",0,,,intercite
OCE420859,874,OCESN031484R0300319789,"31484",0,,,intercite
OCE420859,348,OCESN031486R0300319793,"31486",0,,,intercite
OCE420859,184,OCESN031486R0200219794,"31486",0,,,intercite
OCE420859,289,OCESN031482R0200219785,"31482",0,,,intercite
OCE420859,6,OCESN031480R0200219782,"31480",0,,,intercite
OCE420859,874,OCESN031480R0300319781,"31480",0,,,intercite
OCE420859,334,OCESN031482R0300319786,"31482",0,,,intercite
OCE420859,405,OCESN031464R0300319757,"31464",0,,,intercite
OCE420859,191,OCESN031464R0200219758,"31464",0,,,intercite
OCE420859,340,OCESN031460R0300319749,"31460",0,,,intercite
OCE420859,339,OCESN031460R0200219750,"31460",0,,,intercite
OCE420859,183,OCESN031468R0200219761,"31468",0,,,intercite
OCE420859,670,OCESN031468R0300319762,"31468",0,,,intercite
OCE420859,558,OCESN031466R0300319759,"31466",0,,,intercite
OCE420859,185,OCESN031466R0200219760,"31466",0,,,intercite
OCE484866,185,OCESN031347R0200219637,"31347",1,,,intercite
OCE484866,558,OCESN031347R0300319636,"31347",1,,,intercite
OCE484866,289,OCESN031351R0200219641,"31351",1,,,intercite
OCE484866,334,OCESN031351R0300319640,"31351",1,,,intercite
OCE484866,2681,OCESN031301R0500519560,"31301",1,,,intercite
OCE484866,1056,OCESN031301R0300319562,"31301",1,,,intercite
OCE484866,81,OCESN031335R0200219620,"31335",1,,,intercite
OCE484866,309,OCESN031335R0300319619,"31335",1,,,intercite
OCE484866,309,OCESN031337R0700719623,"31337",1,,,intercite
OCE484866,2293,OCESN031337R0300319625,"31337",1,,,intercite
OCE484866,189,OCESN031353R0500519643,"31353",1,,,intercite
OCE484866,364,OCESN031353R0700719642,"31353",1,,,intercite
OCE484866,309,OCESN031117R0400419267,"31117",1,,,intercite
OCE484866,4281,OCESN031117R0300319268,"31117",1,,,intercite
OCE484866,309,OCESN031471R0400419767,"31471",1,,,intercite
OCE484866,81,OCESN031471R0300319768,"31471",1,,,intercite
OCE484866,2681,OCESN031477R0300319776,"31477",1,,,intercite
OCE484866,339,OCESN031477R0200219775,"31477",1,,,intercite
OCE484866,348,OCESN031343R0400419630,"31343",1,,,intercite
OCE484866,184,OCESN031343R0200219631,"31343",1,,,intercite
OCE484866,346,OCESN031315R0600619585,"31315",1,,,intercite
OCE484866,558,OCESN031313R0400419579,"31313",1,,,intercite
OCE484866,185,OCESN031313R0300319580,"31313",1,,,intercite
OCE484866,189,OCESN031333R0400419616,"31333",1,,,intercite
OCE484866,364,OCESN031333R0500519615,"31333",1,,,intercite
OCE484866,345,OCESN031315R0300319587,"31315",1,,,intercite
OCE484866,3002,OCESN031309R0600619571,"31309",1,,,intercite
OCE484866,81,OCESN031309R0400419573,"31309",1,,,intercite
OCE484866,289,OCESN031315R0400419588,"31315",1,,,intercite
OCE484866,184,OCESN031309R0300319574,"31309",1,,,intercite
OCE484866,670,OCESN031317R0600619593,"31317",1,,,intercite
OCE484866,558,OCESN031319R0300319597,"31319",1,,,intercite
OCE484866,185,OCESN031319R0200219598,"31319",1,,,intercite
OCE484866,183,OCESN031317R0300319594,"31317",1,,,intercite
OCE484866,334,OCESN031315R0500519586,"31315",1,,,intercite
OCE484866,364,OCESN031307R0700719567,"31307",1,,,intercite
OCE484866,189,OCESN031307R0500519568,"31307",1,,,intercite
OCE484866,348,OCESN031309R0500519572,"31309",1,,,intercite
OCE484866,189,OCESN031345R0500519635,"31345",1,,,intercite
OCE484866,364,OCESN031345R0700719634,"31345",1,,,intercite
OCE484866,1700,OCESN031473R0400419770,"31473",1,,,intercite
OCE484866,342,OCESN031473R0300319771,"31473",1,,,intercite
OCE484866,186,OCESN031478R0400419778,"31478",0,,,intercite
OCE484866,1700,OCESN031478R0500519777,"31478",0,,,intercite
OCE484866,81,OCESN031332R0400419614,"31332",0,,,intercite
OCE484866,309,OCESN031332R0500519613,"31332",0,,,intercite
OCE484866,558,OCESN031326R0300319611,"31326",0,,,intercite
OCE484866,185,OCESN031326R0200219612,"31326",0,,,intercite
OCE484866,81,OCESN031314R0400419584,"31314",0,,,intercite
OCE484866,2121,OCESN031314R0500519581,"31314",0,,,intercite
OCE484866,364,OCESN031324R0400419607,"31324",0,,,intercite
OCE484866,189,OCESN031324R0300319608,"31324",0,,,intercite
OCE484866,431,OCESN031306R0500519566,"31306",0,,,intercite
OCE484866,183,OCESN031310R0400419576,"31310",0,,,intercite
OCE484866,364,OCESN031312R0400419578,"31312",0,,,intercite
OCE484866,339,OCESN031304R0200219563,"31304",0,,,intercite
OCE484866,340,OCESN031304R0400419564,"31304",0,,,intercite
OCE484866,2066,OCESN031306R0300319565,"31306",0,,,intercite
OCE484866,348,OCESN031314R0600619582,"31314",0,,,intercite
OCE484866,670,OCESN031308R0300319570,"31308",0,,,intercite
OCE484866,670,OCESN031310R0600619575,"31310",0,,,intercite
OCE484866,189,OCESN031312R0200219577,"31312",0,,,intercite
OCE484866,183,OCESN031308R0200219569,"31308",0,,,intercite
OCE484866,184,OCESN031314R0300319583,"31314",0,,,intercite
OCE484866,289,OCESN031358R0200219651,"31358",0,,,intercite
OCE484866,334,OCESN031358R0300319650,"31358",0,,,intercite
OCE484866,874,OCESN031350R0600619638,"31350",0,,,intercite
OCE484866,6,OCESN031350R0400419639,"31350",0,,,intercite
OCE484866,558,OCESN031336R0600619621,"31336",0,,,intercite
OCE484866,185,OCESN031336R0500519622,"31336",0,,,intercite
OCE484866,309,OCESN031334R0600619617,"31334",0,,,intercite
OCE484866,81,OCESN031334R0500519618,"31334",0,,,intercite
OCE484866,81,OCESN031118R0300319271,"31118",0,,,intercite
OCE484866,75,OCESN031118R0400419270,"31118",0,,,intercite
OCE484866,309,OCESN031118R0500519269,"31118",0,,,intercite
OCE484866,289,OCESN031338R0200219627,"31338",0,,,intercite
OCE484866,334,OCESN031338R0300319626,"31338",0,,,intercite
OCE484866,81,OCESN031344R0200219633,"31344",0,,,intercite
OCE484866,309,OCESN031344R0300319632,"31344",0,,,intercite
OCE484866,189,OCESN031342R0200219629,"31342",0,,,intercite
OCE484866,364,OCESN031342R0300319628,"31342",0,,,intercite
OCE484866,4787,OCESN031476R0300319774,"31476",0,,,intercite
OCE484866,2247,OCESN031476R0400419773,"31476",0,,,intercite
OCESN-87734004-87734475,81,OCESN031443R0100119725,"31443",1,,,intercite
OCESN-87734004-87734475,185,OCESN031425R0100119713,"31425",1,,,intercite
OCESN-87734004-87734475,81,OCESN031423R0100119711,"31423",1,,,intercite
OCESN-87734004-87734475,81,OCESN031127R0200219287,"31127",1,,,intercite
OCESN-87734004-87734475,81,OCESN031140R0100119309,"31140",0,,,intercite
OCESN-87734004-87734475,184,OCESN031160R0100119350,"31160",0,,,intercite
OCESN-87734004-87734475,189,OCESN031162R0100119355,"31162",0,,,intercite
OCESN-87734004-87734475,81,OCESN031206R0100119430,"31206",0,,,intercite
OCE556927,309,OCESN031401R0400419678,"31401",1,,,intercite
OCE556927,81,OCESN031401R0300319679,"31401",1,,,intercite
OCE556927,289,OCESN031421R0300319707,"31421",1,,,intercite
OCE556927,334,OCESN031421R0400419706,"31421",1,,,intercite
OCE556927,364,OCESN031409R0700719688,"31409",1,,,intercite
OCE556927,189,OCESN031405R0300319681,"31405",1,,,intercite
OCE556927,364,OCESN031405R0500519680,"31405",1,,,intercite
OCE556927,189,OCESN031409R0500519689,"31409",1,,,intercite
OCE556927,334,OCESN031429R0400419716,"31429",1,,,intercite
OCE556927,289,OCESN031429R0300319717,"31429",1,,,intercite
OCE556927,81,OCESN031411R0300319693,"31411",1,,,intercite
OCE556927,185,OCESN031413R0300319694,"31413",1,,,intercite
OCE556927,558,OCESN031413R0500519695,"31413",1,,,intercite
OCE556927,558,OCESN031431R0600619718,"31431",1,,,intercite
OCE556927,185,OCESN031431R0400419719,"31431",1,,,intercite
OCE556927,839,OCESN031411R0400419692,"31411",1,,,intercite
OCE556927,345,OCESN031417R0300319701,"31417",1,,,intercite
OCE556927,334,OCESN031419R0400419702,"31419",1,,,intercite
OCE556927,289,OCESN031419R0300319703,"31419",1,,,intercite
OCE556927,346,OCESN031415R0400419698,"31415",1,,,intercite
OCE556927,345,OCESN031415R0300319699,"31415",1,,,intercite
OCE556927,346,OCESN031417R0400419700,"31417",1,,,intercite
OCE556927,7145,OCESN031414R0300319697,"31414",0,,,intercite
OCE556927,309,OCESN031428R0400419715,"31428",0,,,intercite
OCE556927,81,OCESN031428R0300319714,"31428",0,,,intercite
OCE556927,185,OCESN031436R0300319721,"31436",0,,,intercite
OCE556927,558,OCESN031436R0400419720,"31436",0,,,intercite
OCE556927,7146,OCESN031414R0400419696,"31414",0,,,intercite
OCE556927,340,OCESN031420R0700719705,"31420",0,,,intercite
OCE556927,183,OCESN031394R0400419673,"31394",0,,,intercite
OCE556927,670,OCESN031394R0500519672,"31394",0,,,intercite
OCE556927,189,OCESN031422R0400419709,"31422",0,,,intercite
OCE556927,364,OCESN031422R0500519708,"31422",0,,,intercite
OCE556927,339,OCESN031420R0600619704,"31420",0,,,intercite
OCE556927,185,OCESN031410R0300319691,"31410",0,,,intercite
OCE556927,558,OCESN031410R0400419690,"31410",0,,,intercite
OCE556927,345,OCESN031398R0300319675,"31398",0,,,intercite
OCE556927,346,OCESN031398R0400419674,"31398",0,,,intercite
OCE556927,340,OCESN031400R0400419676,"31400",0,,,intercite
OCE556927,339,OCESN031400R0300319677,"31400",0,,,intercite
OCE556927,4655,OCESN031406R0300319683,"31406",0,,,intercite
OCE556927,7148,OCESN031406R0400419682,"31406",0,,,intercite
OCE540928,186,OCESN031103R0200219237,"31103",1,,,intercite
OCE540928,1700,OCESN031103R0300319236,"31103",1,,,intercite
OCE540928,431,OCESN031119R0300319272,"31119",1,,,intercite
OCE540928,7153,OCESN031119R0200219273,"31119",1,,,intercite
OCE540928,309,OCESN031151R0500519332,"31151",1,,,intercite
OCE540928,364,OCESN031161R0300319352,"31161",1,,,intercite
OCE540928,289,OCESN031109R0200219250,"31109",1,,,intercite
OCE540928,334,OCESN031109R0400419249,"31109",1,,,intercite
OCE540928,189,OCESN031161R0200219353,"31161",1,,,intercite
OCE540928,5096,OCESN031153R0300319336,"31153",1,,,intercite
OCE540928,2761,OCESN031153R0200219337,"31153",1,,,intercite
OCE540928,364,OCESN031155R0400419340,"31155",1,,,intercite
OCE540928,189,OCESN031155R0300319341,"31155",1,,,intercite
OCE540928,81,OCESN031151R0400419333,"31151",1,,,intercite
OCE540928,2761,OCESN031157R0200219347,"31157",1,,,intercite
OCE540928,5096,OCESN031157R0300319346,"31157",1,,,intercite
OCE540928,2681,OCESN031102R0300319235,"31102",0,,,intercite
OCE540928,339,OCESN031102R0200219234,"31102",0,,,intercite
OCE540928,558,OCESN031370R0200219671,"31370",0,,,intercite
OCE540928,184,OCESN031156R0300319344,"31156",0,,,intercite
OCE540928,185,OCESN031158R0200219349,"31158",0,,,intercite
OCE540928,81,OCESN031156R0400419345,"31156",0,,,intercite
OCE540928,558,OCESN031158R0300319348,"31158",0,,,intercite
OCE540928,309,OCESN031156R0500519343,"31156",0,,,intercite
OCE540928,183,OCESN031152R0200219334,"31152",0,,,intercite
OCE540928,339,OCESN031150R0200219331,"31150",0,,,intercite
OCE540928,340,OCESN031150R0300319330,"31150",0,,,intercite
OCE540928,670,OCESN031152R0300319335,"31152",0,,,intercite
OCE540928,348,OCESN031156R0600619342,"31156",0,,,intercite
OCE540928,309,OCESN031154R0300319339,"31154",0,,,intercite
OCE540928,81,OCESN031154R0200219338,"31154",0,,,intercite
OCE540928,186,OCESN031104R0200219239,"31104",0,,,intercite
OCE540928,1700,OCESN031104R0500519238,"31104",0,,,intercite
OCE540928,2066,OCESN031120R0200219275,"31120",0,,,intercite
OCE540928,431,OCESN031120R0400419274,"31120",0,,,intercite
OCE532896,340,OCESN031363R0400419659,"31363",1,,,intercite
OCE532896,339,OCESN031363R0300319660,"31363",1,,,intercite
OCE532896,2606,OCESN031365R0400419663,"31365",1,,,intercite
OCE532896,2066,OCESN031361R0300319656,"31361",1,,,intercite
OCE532896,431,OCESN031361R0400419655,"31361",1,,,intercite
OCE532896,289,OCESN031367R0300319667,"31367",1,,,intercite
OCE532896,322,OCESN031365R0300319664,"31365",1,,,intercite
OCE532896,334,OCESN031367R0400419668,"31367",1,,,intercite
OCE532896,334,OCESN031368R0400419669,"31368",0,,,intercite
OCE532896,289,OCESN031368R0300319670,"31368",0,,,intercite
OCE532896,322,OCESN031362R0300319658,"31362",0,,,intercite
OCE532896,1056,OCESN031360R0300319654,"31360",0,,,intercite
OCE532896,2606,OCESN031362R0500519657,"31362",0,,,intercite
OCE532896,340,OCESN031360R0600619652,"31360",0,,,intercite
OCE532896,346,OCESN031366R0400419665,"31366",0,,,intercite
OCE532896,345,OCESN031366R0300319666,"31366",0,,,intercite
OCE532896,334,OCESN031364R0400419661,"31364",0,,,intercite
OCE532896,289,OCESN031364R0300319662,"31364",0,,,intercite
OCE484888,309,OCESN031145R0200219319,"31145",1,,,intercite
OCE484888,309,OCESN031143R0200219315,"31143",1,,,intercite
OCE484888,309,OCESN031356R0300319647,"31356",0,,,intercite
OCE484888,309,OCESN031320R0200219600,"31320",0,,,intercite
OCESN-87726687-87726729,81,OCESN031143R0100119316,"31143",1,,,intercite
OCESN-87726687-87726729,81,OCESN031145R0100119320,"31145",1,,,intercite
OCESN-87726687-87726729,81,OCESN031320R0100119599,"31320",0,,,intercite
OCESN-87726687-87726729,81,OCESN031356R0200219646,"31356",0,,,intercite
OCE464860,348,OCESN031205R0300319428,"31205",1,,,intercite
OCE464860,184,OCESN031205R0200219429,"31205",1,,,intercite
OCE464860,309,OCESN031203R0300319424,"31203",1,,,intercite
OCE464860,81,OCESN031203R0200219425,"31203",1,,,intercite
OCE464860,309,OCESN031259R0600619496,"31259",1,,,intercite
OCE464860,183,OCESN031257R0300319493,"31257",1,,,intercite
OCE464860,670,OCESN031257R0600619492,"31257",1,,,intercite
OCE464860,558,OCESN031325R0500519610,"31325",1,,,intercite
OCE464860,185,OCESN031325R0400419609,"31325",1,,,intercite
OCE464860,3,OCESN031259R0400419497,"31259",1,,,intercite
OCE464860,6837,OCESN031207R0500519433,"31207",1,,,intercite
OCE464860,874,OCESN031211R0300319438,"31211",1,,,intercite
OCE464860,189,OCESN031207R0400419432,"31207",1,,,intercite
OCE464860,189,OCESN031219R0300319448,"31219",1,,,intercite
OCE464860,364,OCESN031219R0500519449,"31219",1,,,intercite
OCE464860,309,OCESN031201R0300319420,"31201",1,,,intercite
OCE464860,81,OCESN031201R0200219421,"31201",1,,,intercite
OCE464860,289,OCESN031217R0200219447,"31217",1,,,intercite
OCE464860,6,OCESN031211R0200219439,"31211",1,,,intercite
OCE464860,334,OCESN031217R0300319446,"31217",1,,,intercite
OCE464860,185,OCESN031275R0300319522,"31275",1,,,intercite
OCE464860,558,OCESN031275R0400419521,"31275",1,,,intercite
OCE464860,340,OCESN031263R0300319502,"31263",1,,,intercite
OCE464860,339,OCESN031263R0200219503,"31263",1,,,intercite
OCE464860,2066,OCESN031265R0200219505,"31265",1,,,intercite
OCE464860,431,OCESN031265R0300319504,"31265",1,,,intercite
OCE464860,189,OCESN031267R0200219509,"31267",1,,,intercite
OCE464860,364,OCESN031267R0300319508,"31267",1,,,intercite
OCE464860,81,OCESN031285R0300319540,"31285",1,,,intercite
OCE464860,309,OCESN031285R0400419539,"31285",1,,,intercite
OCE464860,7147,OCESN031273R0300319517,"31273",1,,,intercite
OCE464860,337,OCESN031273R0200219518,"31273",1,,,intercite
OCE464860,185,OCESN031281R0200219531,"31281",1,,,intercite
OCE464860,670,OCESN031283R0300319535,"31283",1,,,intercite
OCE464860,183,OCESN031283R0200219536,"31283",1,,,intercite
OCE464860,558,OCESN031281R0400419532,"31281",1,,,intercite
OCE464860,334,OCESN031271R0300319513,"31271",1,,,intercite
OCE464860,289,OCESN031271R0200219514,"31271",1,,,intercite
OCE464860,9,OCESN031269R0400419512,"31269",1,,,intercite
OCE464860,334,OCESN031269R0300319510,"31269",1,,,intercite
OCE464860,339,OCESN031202R0200219423,"31202",0,,,intercite
OCE464860,340,OCESN031202R0300319422,"31202",0,,,intercite
OCE464860,289,OCESN031274R0200219520,"31274",0,,,intercite
OCE464860,334,OCESN031274R0300319519,"31274",0,,,intercite
OCE464860,340,OCESN031280R0300319529,"31280",0,,,intercite
OCE464860,339,OCESN031280R0200219530,"31280",0,,,intercite
OCE464860,185,OCESN031282R0200219534,"31282",0,,,intercite
OCE464860,558,OCESN031282R0300319533,"31282",0,,,intercite
OCE464860,2066,OCESN031284R0200219537,"31284",0,,,intercite
OCE464860,431,OCESN031284R0300319538,"31284",0,,,intercite
OCE464860,189,OCESN031276R0300319524,"31276",0,,,intercite
OCE464860,558,OCESN031278R0300319527,"31278",0,,,intercite
OCE464860,185,OCESN031278R0200219528,"31278",0,,,intercite
OCE464860,670,OCESN031272R0300319515,"31272",0,,,intercite
OCE464860,183,OCESN031272R0200219516,"31272",0,,,intercite
OCE464860,364,OCESN031276R0400419523,"31276",0,,,intercite
OCE464860,334,OCESN031200R0300319418,"31200",0,,,intercite
OCE464860,289,OCESN031200R0200219419,"31200",0,,,intercite
OCE464860,183,OCESN031256R0300319491,"31256",0,,,intercite
OCE464860,670,OCESN031260R0300319498,"31260",0,,,intercite
OCE464860,670,OCESN031256R0700719490,"31256",0,,,intercite
OCE464860,558,OCESN031318R0300319596,"31318",0,,,intercite
OCE464860,183,OCESN031260R0200219499,"31260",0,,,intercite
OCE464860,185,OCESN031258R0200219495,"31258",0,,,intercite
OCE464860,558,OCESN031258R0300319494,"31258",0,,,intercite
OCE464860,185,OCESN031318R0200219595,"31318",0,,,intercite
OCE464860,81,OCESN031210R0200219437,"31210",0,,,intercite
OCE464860,364,OCESN031214R0300319442,"31214",0,,,intercite
OCE464860,4300,OCESN031208R0200219435,"31208",0,,,intercite
OCE464860,7156,OCESN031208R0300319434,"31208",0,,,intercite
OCE464860,189,OCESN031214R0200219443,"31214",0,,,intercite
OCE464860,670,OCESN031204R0500519426,"31204",0,,,intercite
OCE464860,309,OCESN031210R0400419436,"31210",0,,,intercite
OCE464860,866,OCESN031204R0400419427,"31204",0,,,intercite
OCE428859,3178,OCESN031139R0400419307,"31139",1,,,intercite
OCE428859,185,OCESN031185R0300319391,"31185",1,,,intercite
OCE428859,558,OCESN031185R0400419390,"31185",1,,,intercite
OCE428859,3178,OCESN031179R0500519378,"31179",1,,,intercite
OCE428859,3178,OCESN031137R0500519299,"31137",1,,,intercite
OCE428859,3178,OCESN031135R0600619296,"31135",1,,,intercite
OCE428859,839,OCESN031179R0400419377,"31179",1,,,intercite
OCE428859,309,OCESN031137R0400419300,"31137",1,,,intercite
OCE428859,3179,OCESN031135R0400419295,"31135",1,,,intercite
OCE428859,309,OCESN031135R0500519294,"31135",1,,,intercite
OCE428859,3179,OCESN031139R0200219306,"31139",1,,,intercite
OCE428859,309,OCESN031139R0300319305,"31139",1,,,intercite
OCE428859,3179,OCESN031137R0300319301,"31137",1,,,intercite
OCE428859,3179,OCESN031179R0300319379,"31179",1,,,intercite
OCE428859,345,OCESN031181R0200219383,"31181",1,,,intercite
OCE428859,346,OCESN031181R0300319382,"31181",1,,,intercite
OCE428859,81,OCESN031129R0200219291,"31129",1,,,intercite
OCE428859,309,OCESN031129R0300319290,"31129",1,,,intercite
OCE428859,3179,OCESN031293R0300319552,"31293",1,,,intercite
OCE428859,3178,OCESN031293R0500519553,"31293",1,,,intercite
OCE428859,309,OCESN031295R0600619557,"31295",1,,,intercite
OCE428859,309,OCESN031291R0500519546,"31291",1,,,intercite
OCE428859,3,OCESN031291R0400419547,"31291",1,,,intercite
OCE428859,309,OCESN031293R0400419551,"31293",1,,,intercite
OCE428859,3178,OCESN031295R0700719558,"31295",1,,,intercite
OCE428859,3179,OCESN031295R0800819559,"31295",1,,,intercite
OCE428859,334,OCESN031197R0300319411,"31197",1,,,intercite
OCE428859,289,OCESN031197R0200219412,"31197",1,,,intercite
OCE428859,81,OCESN031235R0300319462,"31235",1,,,intercite
OCE428859,309,OCESN031235R0400419463,"31235",1,,,intercite
OCE428859,289,OCESN031277R0200219526,"31277",1,,,intercite
OCE428859,334,OCESN031277R0300319525,"31277",1,,,intercite
OCE428859,309,OCESN031253R0500519484,"31253",1,,,intercite
OCE428859,81,OCESN031253R0300319485,"31253",1,,,intercite
OCE428859,7157,OCESN031138R0500519303,"31138",0,,,intercite
OCE428859,3178,OCESN031142R0500519314,"31142",0,,,intercite
OCE428859,3178,OCESN031146R0500519323,"31146",0,,,intercite
OCE428859,7157,OCESN031166R0500519362,"31166",0,,,intercite
OCE428859,558,OCESN031186R0400419392,"31186",0,,,intercite
OCE428859,185,OCESN031186R0300319393,"31186",0,,,intercite
OCE428859,558,OCESN031266R0300319507,"31266",0,,,intercite
OCE428859,185,OCESN031266R0200219506,"31266",0,,,intercite
OCE428859,81,OCESN031252R0200219482,"31252",0,,,intercite
OCE428859,81,OCESN031250R0200219481,"31250",0,,,intercite
OCE428859,309,OCESN031252R0300319483,"31252",0,,,intercite
OCE428859,309,OCESN031250R0300319480,"31250",0,,,intercite
OCE428859,2066,OCESN031136R0200219297,"31136",0,,,intercite
OCE428859,309,OCESN031138R0400419302,"31138",0,,,intercite
OCE428859,431,OCESN031136R0300319298,"31136",0,,,intercite
OCE428859,3179,OCESN031138R0300319304,"31138",0,,,intercite
OCE428859,309,OCESN031166R0400419360,"31166",0,,,intercite
OCE428859,3179,OCESN031166R0300319361,"31166",0,,,intercite
OCE428859,309,OCESN031182R0300319384,"31182",0,,,intercite
OCE428859,81,OCESN031182R0200219385,"31182",0,,,intercite
OCE428859,309,OCESN031146R0400419322,"31146",0,,,intercite
OCE428859,3179,OCESN031142R0300319312,"31142",0,,,intercite
OCE428859,309,OCESN031142R0400419313,"31142",0,,,intercite
OCE428859,3179,OCESN031146R0300319321,"31146",0,,,intercite
OCE428859,309,OCESN031128R0300319289,"31128",0,,,intercite
OCE428859,81,OCESN031128R0200219288,"31128",0,,,intercite
OCE428859,3178,OCESN031290R0600619543,"31290",0,,,intercite
OCE428859,3179,OCESN031290R0400419545,"31290",0,,,intercite
OCE428859,309,OCESN031290R0500519544,"31290",0,,,intercite
OCE428859,3179,OCESN031294R0400419555,"31294",0,,,intercite
OCE428859,309,OCESN031294R0500519556,"31294",0,,,intercite
OCE428859,309,OCESN031108R0300319247,"31108",0,,,intercite
OCE428859,3178,OCESN031294R0600619554,"31294",0,,,intercite
OCE428859,309,OCESN031292R0500519548,"31292",0,,,intercite
OCE428859,3179,OCESN031292R0400419549,"31292",0,,,intercite
OCE428859,3178,OCESN031292R0600619550,"31292",0,,,intercite
OCE428859,339,OCESN031198R0200219414,"31198",0,,,intercite
OCE428859,340,OCESN031198R0300319413,"31198",0,,,intercite
OCE424860,2247,OCESN031223R0300319454,"31223",1,,,intercite
OCE424860,4787,OCESN031223R0200219455,"31223",1,,,intercite
OCE424860,186,OCESN031241R0300319467,"31241",1,,,intercite
OCE424860,186,OCESN031239R0200219465,"31239",1,,,intercite
OCE424860,1700,OCESN031241R0400419466,"31241",1,,,intercite
OCE424860,1700,OCESN031183R0300319386,"31183",1,,,intercite
OCE424860,6915,OCESN031245R0400419475,"31245",1,,,intercite
OCE424860,1700,OCESN031239R0300319464,"31239",1,,,intercite
OCE424860,186,OCESN031183R0200219387,"31183",1,,,intercite
OCE424860,4190,OCESN031243R0300319470,"31243",1,,,intercite
OCE424860,4191,OCESN031243R0200219471,"31243",1,,,intercite
OCE424860,185,OCESN031245R0200219474,"31245",1,,,intercite
OCE424860,185,OCESN031247R0200219478,"31247",1,,,intercite
OCE424860,6915,OCESN031247R0300319479,"31247",1,,,intercite
OCE424860,558,OCESN031173R0300319369,"31173",1,,,intercite
OCE424860,322,OCESN031175R0200219371,"31175",1,,,intercite
OCE424860,185,OCESN031173R0200219370,"31173",1,,,intercite
OCE424860,309,OCESN031171R0300319368,"31171",1,,,intercite
OCE424860,81,OCESN031165R0200219358,"31165",1,,,intercite
OCE424860,309,OCESN031165R0300319359,"31165",1,,,intercite
OCE424860,81,OCESN031171R0200219367,"31171",1,,,intercite
OCE424860,2247,OCESN031289R0300319541,"31289",1,,,intercite
OCE424860,4787,OCESN031289R0200219542,"31289",1,,,intercite
